-0.072315,-0.257064,0.004434
-0.072545,-0.256872,0.007509
-0.072436,-0.256966,0.010325
-0.072328,-0.257059,0.013105
-0.072553,-0.256871,0.016067
-0.072446,-0.256963,0.018776
-0.072340,-0.257055,0.021455
-0.070058,-0.258968,0.004407
-0.070301,-0.258764,0.007476
-0.070246,-0.258814,0.010789
-0.070172,-0.258878,0.013805
-0.070138,-0.258908,0.017269
-0.070047,-0.258987,0.019957
-0.069630,-0.259341,0.022402
-0.069948,-0.258580,0.024113
-0.071869,-0.257441,0.007063
-0.071429,-0.257815,0.009663
-0.071661,-0.257622,0.012668
-0.071559,-0.257709,0.015416
-0.071458,-0.257796,0.018130
-0.071685,-0.257606,0.021027
-0.070393,-0.256561,0.024113
-0.069646,-0.254298,0.024114
-0.066714,-0.261790,0.006563
-0.066978,-0.261570,0.009596
-0.066659,-0.261841,0.013141
-0.066919,-0.261623,0.016086
-0.066790,-0.261734,0.019875
-0.066296,-0.262153,0.022920
-0.066701,-0.261507,0.024113
-0.068145,-0.260581,0.004610
-0.068401,-0.260368,0.007671
-0.068653,-0.260157,0.010695
-0.068237,-0.260510,0.013242
-0.068487,-0.260301,0.016191
-0.068077,-0.260648,0.018674
-0.068325,-0.260441,0.021553
-0.067433,-0.259393,0.024113
-0.067564,-0.256408,0.024113
-0.067379,-0.253485,0.024114
-0.066731,-0.251050,0.024114
-0.063671,-0.264356,0.004565
-0.063618,-0.264402,0.007394
-0.063566,-0.264449,0.010188
-0.063514,-0.264494,0.012948
-0.063463,-0.264539,0.015672
-0.063506,-0.264505,0.019320
-0.063689,-0.264351,0.021230
-0.063490,-0.264387,0.024113
-0.065273,-0.263005,0.004651
-0.064963,-0.263268,0.008276
-0.065236,-0.263040,0.011281
-0.064843,-0.263374,0.013814
-0.065113,-0.263148,0.016746
-0.065053,-0.263200,0.019427
-0.064993,-0.263251,0.022075
-0.064363,-0.262240,0.024113
-0.064548,-0.259306,0.024113
-0.064524,-0.256408,0.024113
-0.064405,-0.253426,0.024114
-0.064530,-0.250356,0.024114
-0.063795,-0.247778,0.024115
-0.060248,-0.267243,0.005181
-0.060185,-0.267300,0.010771
-0.060486,-0.267048,0.013729
-0.060125,-0.267353,0.016219
-0.060422,-0.267105,0.019109
-0.060065,-0.267408,0.021543
-0.060402,-0.267054,0.024112
-0.061718,-0.266005,0.007279
-0.061706,-0.266017,0.010369
-0.061998,-0.265772,0.013335
-0.061911,-0.265848,0.016838
-0.061730,-0.266003,0.019961
-0.061366,-0.266312,0.022385
-0.061448,-0.265080,0.024112
-0.061479,-0.262256,0.024113
-0.061537,-0.259429,0.024113
-0.061484,-0.256408,0.024113
-0.061510,-0.253342,0.024114
-0.061488,-0.250482,0.024114
-0.061434,-0.247398,0.024114
-0.061161,-0.244597,0.024114
-0.060062,-0.242441,0.024115
-0.058558,-0.268668,0.004072
-0.058537,-0.268688,0.006893
-0.058246,-0.268935,0.010058
-0.058491,-0.268731,0.013339
-0.058335,-0.268863,0.016673
-0.058643,-0.268605,0.019552
-0.058102,-0.269065,0.022026
-0.058300,-0.267874,0.024111
-0.058523,-0.265236,0.024112
-0.058479,-0.262378,0.024112
-0.058582,-0.259371,0.024113
-0.058443,-0.256408,0.024113
-0.058486,-0.253508,0.024113
-0.058503,-0.250422,0.024114
-0.058519,-0.247314,0.024114
-0.058487,-0.244414,0.024115
-0.058223,-0.241495,0.024115
-0.057515,-0.239362,0.024115
-0.055507,-0.271242,0.004910
-0.055255,-0.271404,0.007801
-0.055503,-0.271249,0.010483
-0.055253,-0.271414,0.013316
-0.055236,-0.271483,0.016299
-0.055308,-0.271371,0.019154
-0.055413,-0.271342,0.021852
-0.054871,-0.271223,0.024111
-0.055515,-0.268595,0.024112
-0.055513,-0.265236,0.024112
-0.055519,-0.262232,0.024112
-0.055552,-0.259371,0.024113
-0.055403,-0.256408,0.024113
-0.055592,-0.253425,0.024113
-0.055441,-0.250422,0.024114
-0.055474,-0.247483,0.024115
-0.055480,-0.244354,0.024115
-0.055844,-0.241495,0.024115
-0.056826,-0.239362,0.024115
-0.053116,-0.271136,0.004642
-0.052950,-0.270939,0.007318
-0.053136,-0.271161,0.010265
-0.052972,-0.270967,0.012876
-0.053080,-0.271096,0.016419
-0.053186,-0.271224,0.019909
-0.053025,-0.271033,0.022408
-0.053267,-0.270904,0.024111
-0.051504,-0.269223,0.004521
-0.051713,-0.269472,0.007606
-0.051544,-0.269273,0.010159
-0.051519,-0.269244,0.013332
-0.051544,-0.269273,0.016600
-0.051768,-0.269541,0.019700
-0.051476,-0.269195,0.022333
-0.052538,-0.268329,0.024112
-0.052503,-0.265236,0.024112
-0.052526,-0.262395,0.024113
-0.052522,-0.259371,0.024113
-0.052517,-0.256326,0.024113
-0.052541,-0.253425,0.024113
-0.052380,-0.250422,0.024114
-0.052560,-0.247399,0.024114
-0.052596,-0.244422,0.024115
-0.053671,-0.242185,0.024115
-0.050208,-0.267686,0.004423
-0.050380,-0.267891,0.007135
-0.050265,-0.267755,0.010074
-0.050325,-0.267828,0.013532
-0.050176,-0.267651,0.016928
-0.050343,-0.267850,0.019489
-0.050232,-0.267719,0.022271
-0.050359,-0.267597,0.024112
-0.048907,-0.266143,0.004325
-0.048800,-0.266016,0.007305
-0.048801,-0.266019,0.009836
-0.048848,-0.266075,0.013613
-0.048735,-0.265941,0.016711
-0.048807,-0.266027,0.019675
-0.048808,-0.266030,0.022069
-0.049564,-0.265164,0.024112
-0.049478,-0.262232,0.024113
-0.049492,-0.259371,0.024113
-0.049505,-0.256491,0.024113
-0.049490,-0.253425,0.024113
-0.049563,-0.250356,0.024114
-0.049557,-0.247458,0.024114
-0.050289,-0.245308,0.024115
-0.047602,-0.264593,0.004226
-0.047647,-0.264648,0.007081
-0.047529,-0.264511,0.010866
-0.047597,-0.264592,0.014053
-0.047513,-0.264492,0.017004
-0.047497,-0.264474,0.019249
-0.047601,-0.264598,0.022363
-0.047645,-0.264386,0.024112
-0.045962,-0.262649,0.004103
-0.046167,-0.262893,0.006874
-0.046006,-0.262703,0.010486
-0.046140,-0.262863,0.013866
-0.046048,-0.262754,0.016695
-0.045956,-0.262646,0.019488
-0.046155,-0.262883,0.022072
-0.046689,-0.262240,0.024112
-0.046462,-0.259371,0.024113
-0.046619,-0.256408,0.024113
-0.046439,-0.253425,0.024113
-0.046523,-0.250482,0.024114
-0.046952,-0.248031,0.024114
-0.044645,-0.261087,0.004004
-0.044971,-0.261474,0.007602
-0.044708,-0.261163,0.010401
-0.044963,-0.261467,0.014582
-0.044768,-0.261236,0.016622
-0.044575,-0.261008,0.018646
-0.044891,-0.261384,0.022011
-0.044684,-0.261213,0.024113
-0.043058,-0.259204,0.004064
-0.043409,-0.259622,0.007620
-0.043162,-0.259330,0.010902
-0.043411,-0.259626,0.013799
-0.043160,-0.259329,0.016531
-0.043406,-0.259621,0.019354
-0.043303,-0.259501,0.021934
-0.043829,-0.259107,0.024113
-0.042010,-0.257965,0.018508
-0.043579,-0.256408,0.024113
-0.043388,-0.253425,0.024114
