0.038423,-0.204323,0.004531
0.038654,-0.204689,0.007645
0.038677,-0.204726,0.010402
0.038447,-0.204368,0.013416
0.038674,-0.204726,0.016412
0.038651,-0.204692,0.019653
0.038425,-0.204341,0.022558
0.038650,-0.204450,0.024120
0.037745,-0.203261,0.004182
0.038145,-0.203892,0.008236
0.037963,-0.203608,0.010673
0.037737,-0.203256,0.013690
0.038175,-0.203944,0.016989
0.037995,-0.203665,0.019341
0.037773,-0.203319,0.022252
0.038344,-0.203197,0.024120
0.041135,-0.208573,0.004486
0.041076,-0.208482,0.007546
0.040906,-0.208218,0.010137
0.041110,-0.208540,0.013335
0.040938,-0.208271,0.016489
0.041161,-0.208624,0.019641
0.041218,-0.208716,0.022418
0.041239,-0.207911,0.024120
0.039482,-0.205982,0.004434
0.039435,-0.205912,0.007297
0.039675,-0.206290,0.010902
0.039392,-0.205849,0.013634
0.039582,-0.206148,0.016442
0.039676,-0.206297,0.019537
0.039399,-0.205866,0.022176
0.040658,-0.205209,0.024120
0.040731,-0.202695,0.024120
0.044347,-0.213603,0.004392
0.044411,-0.213704,0.007621
0.044569,-0.213956,0.010482
0.044388,-0.213674,0.013054
0.044562,-0.213948,0.016671
0.044387,-0.213677,0.019382
0.044500,-0.213856,0.021841
0.044630,-0.213942,0.024119
0.043018,-0.211521,0.004596
0.043161,-0.211747,0.007341
0.042818,-0.211213,0.010240
0.043209,-0.211827,0.013646
0.042871,-0.211299,0.016471
0.043042,-0.211571,0.019486
0.043125,-0.211703,0.022382
0.043613,-0.211302,0.024120
0.042033,-0.209985,0.011459
0.043465,-0.208600,0.024120
0.043621,-0.205282,0.024120
0.043623,-0.202295,0.024120
0.044132,-0.200155,0.024120
0.047994,-0.219320,0.005673
0.047880,-0.219142,0.006888
0.047901,-0.219179,0.013791
0.047920,-0.219215,0.020497
0.047810,-0.219043,0.021641
0.046634,-0.217187,0.004588
0.046936,-0.217663,0.007663
0.046959,-0.217700,0.010556
0.046600,-0.217140,0.013399
0.047054,-0.217853,0.016590
0.046602,-0.217149,0.019511
0.046884,-0.217591,0.022187
0.047202,-0.217299,0.024119
0.045388,-0.215234,0.004296
0.045444,-0.215323,0.007522
0.045499,-0.215412,0.010704
0.045428,-0.215304,0.013989
0.045464,-0.215363,0.016057
0.045395,-0.215257,0.019267
0.045449,-0.215344,0.022295
0.046634,-0.214278,0.024119
0.046525,-0.211485,0.024119
0.046315,-0.208600,0.024120
0.046481,-0.205282,0.024120
0.046628,-0.202359,0.024120
0.046843,-0.199502,0.024120
0.047963,-0.197306,0.024121
0.050422,-0.222976,0.004441
0.050185,-0.222753,0.007461
0.050475,-0.223007,0.010716
0.050230,-0.222828,0.013736
0.050268,-0.222804,0.016697
0.050274,-0.222903,0.019847
0.050350,-0.222881,0.022372
0.050327,-0.222361,0.024117
0.048813,-0.220601,0.004183
0.048846,-0.220655,0.007392
0.048994,-0.220888,0.010350
0.048736,-0.220486,0.013182
0.048964,-0.220848,0.016517
0.048690,-0.220420,0.019326
0.048935,-0.220806,0.022381
0.049786,-0.220358,0.024118
0.049391,-0.217603,0.024118
0.049567,-0.214350,0.024119
0.049722,-0.211484,0.024119
0.049442,-0.208665,0.024120
0.049341,-0.205282,0.024120
0.049497,-0.202360,0.024121
0.049654,-0.199418,0.024121
0.050082,-0.196647,0.024121
0.052103,-0.222542,0.004456
0.052016,-0.222599,0.007428
0.052151,-0.222514,0.010613
0.051885,-0.222686,0.013773
0.051908,-0.222672,0.016454
0.051935,-0.222656,0.019690
0.051957,-0.222643,0.022305
0.052124,-0.222241,0.024117
0.053475,-0.221666,0.004626
0.053491,-0.221657,0.007723
0.053505,-0.221649,0.010783
0.053335,-0.221759,0.013264
0.053535,-0.221632,0.016782
0.053367,-0.221740,0.019199
0.053563,-0.221617,0.022632
0.052624,-0.220369,0.024117
0.052404,-0.217693,0.024118
0.052399,-0.214350,0.024118
0.052563,-0.211484,0.024119
0.052627,-0.208527,0.024119
0.052395,-0.205375,0.024120
0.052366,-0.202360,0.024120
0.052532,-0.199418,0.024121
0.052699,-0.196458,0.024121
0.053052,-0.194475,0.024121
0.055402,-0.220435,0.004427
0.055558,-0.220337,0.007314
0.055431,-0.220419,0.010406
0.055561,-0.220337,0.013410
0.055436,-0.220418,0.016422
0.055565,-0.220336,0.019350
0.055570,-0.220335,0.022088
0.055238,-0.220086,0.024118
0.055551,-0.217513,0.024118
0.055423,-0.214440,0.024119
0.055404,-0.211484,0.024119
0.055578,-0.208600,0.024119
0.055584,-0.205190,0.024120
0.055370,-0.202424,0.024120
0.055411,-0.199418,0.024120
0.055587,-0.196458,0.024121
0.055831,-0.193564,0.024121
0.056979,-0.191341,0.024122
0.057603,-0.219029,0.005132
0.057259,-0.219250,0.007857
0.057580,-0.219046,0.011293
0.057241,-0.219264,0.013946
0.057557,-0.219063,0.017295
0.057222,-0.219277,0.019880
0.057534,-0.219080,0.023149
0.058724,-0.218313,0.004726
0.058819,-0.218253,0.007549
0.058911,-0.218195,0.010335
0.058672,-0.218349,0.013328
0.059054,-0.218106,0.016306
0.058635,-0.218375,0.019284
0.059012,-0.218135,0.022190
0.058388,-0.217385,0.024118
0.058581,-0.214259,0.024119
0.058378,-0.211548,0.024119
0.058428,-0.208600,0.024120
0.058638,-0.205282,0.024120
0.058570,-0.202300,0.024121
0.058289,-0.199418,0.024121
0.058474,-0.196458,0.024121
0.058451,-0.193709,0.024122
0.057705,-0.191341,0.024122
0.061245,-0.216702,0.004221
0.061127,-0.216779,0.007385
0.061174,-0.216749,0.010420
0.061058,-0.216824,0.013501
0.061389,-0.216614,0.016576
0.061180,-0.216749,0.019629
0.061317,-0.216663,0.022463
0.060924,-0.216590,0.024119
0.062991,-0.215587,0.004946
0.062614,-0.215829,0.007683
0.062897,-0.215649,0.011134
0.062526,-0.215887,0.013796
0.062807,-0.215709,0.017161
0.062561,-0.215867,0.018897
0.062839,-0.215692,0.022188
0.061604,-0.214350,0.024119
0.061547,-0.211426,0.024119
0.061378,-0.208673,0.024120
0.061498,-0.205282,0.024120
0.061692,-0.202360,0.024121
0.061447,-0.199484,0.024121
0.060742,-0.196741,0.024121
0.060388,-0.194759,0.024121
0.064354,-0.214716,0.004375
0.064715,-0.214488,0.007271
