0.032514,-0.208439,0.005255
0.032453,-0.208428,0.007983
0.032258,-0.208391,0.010879
0.032418,-0.208424,0.013862
0.032577,-0.208457,0.016807
0.032384,-0.208420,0.019597
0.032194,-0.208384,0.022356
0.032449,-0.207774,0.024120
0.032522,-0.205699,0.024120
0.034539,-0.208844,0.004399
0.034700,-0.208877,0.007280
0.034356,-0.208810,0.010382
0.034452,-0.208830,0.013514
0.034649,-0.208871,0.016320
0.034499,-0.208842,0.019449
0.034388,-0.208821,0.022194
0.034573,-0.208187,0.024120
0.034325,-0.205282,0.024120
0.034433,-0.202360,0.024120
0.034787,-0.199515,0.024120
0.035012,-0.196458,0.024121
0.035486,-0.193479,0.024121
0.035773,-0.190696,0.024122
0.037480,-0.209431,0.004499
0.037610,-0.209459,0.007560
0.037383,-0.209415,0.010457
0.037511,-0.209442,0.013442
0.037664,-0.209473,0.016558
0.037494,-0.209440,0.019682
0.037240,-0.209391,0.022484
0.037750,-0.208352,0.024120
0.037464,-0.205348,0.024120
0.037302,-0.202359,0.024120
0.037420,-0.199417,0.024120
0.037539,-0.196458,0.024121
0.037658,-0.193479,0.024121
0.037779,-0.190482,0.024122
0.037443,-0.187642,0.024123
0.036891,-0.185298,0.024123
0.040984,-0.210131,0.004839
0.041328,-0.210201,0.007676
0.040972,-0.210131,0.010977
0.041203,-0.210179,0.013684
0.041181,-0.210176,0.016893
0.041133,-0.210167,0.019886
0.041041,-0.210150,0.022545
0.039468,-0.209828,0.004196
0.039801,-0.209896,0.007586
0.039561,-0.209850,0.010482
0.039461,-0.209831,0.013147
0.039789,-0.209898,0.016411
0.039554,-0.209852,0.019201
0.039455,-0.209833,0.021770
0.040614,-0.208600,0.024120
0.040658,-0.205208,0.024120
0.040425,-0.202419,0.024120
0.040299,-0.199417,0.024120
0.040427,-0.196458,0.024121
0.040555,-0.193479,0.024121
0.040685,-0.190481,0.024122
0.040537,-0.187438,0.024122
0.043544,-0.210642,0.004302
0.043470,-0.210629,0.007387
0.043397,-0.210615,0.010431
0.043650,-0.210667,0.013388
0.043254,-0.210590,0.016407
0.043523,-0.210645,0.019424
0.043705,-0.210682,0.022144
0.043367,-0.210663,0.024120
0.043465,-0.208600,0.024120
0.043621,-0.205282,0.024120
0.043623,-0.202295,0.024120
0.043458,-0.199484,0.024120
0.043314,-0.196458,0.024121
0.043452,-0.193479,0.024121
0.043591,-0.190481,0.024121
0.043711,-0.187896,0.024122
0.046681,-0.211268,0.004369
0.046340,-0.211201,0.007488
0.046622,-0.211258,0.010414
0.046483,-0.211232,0.013484
0.046423,-0.211223,0.016688
0.046668,-0.211273,0.019666
0.046303,-0.211201,0.022427
0.046817,-0.210971,0.024120
0.046315,-0.208600,0.024120
0.046481,-0.205282,0.024120
0.046628,-0.202359,0.024120
0.046673,-0.199343,0.024120
0.046337,-0.196523,0.024120
0.046349,-0.193479,0.024121
0.046497,-0.190481,0.024121
0.046489,-0.188184,0.024122
0.049585,-0.211848,0.004652
0.049286,-0.211790,0.007578
0.049748,-0.211883,0.010529
0.049494,-0.211834,0.013726
0.049424,-0.211822,0.016683
0.049596,-0.211858,0.019565
0.049365,-0.211813,0.022490
0.049855,-0.211211,0.024120
0.049442,-0.208666,0.024120
0.049341,-0.205282,0.024120
0.049497,-0.202360,0.024120
0.049654,-0.199418,0.024121
0.049557,-0.196398,0.024121
0.049348,-0.193554,0.024121
0.049403,-0.190481,0.024121
0.049357,-0.188390,0.024122
0.052522,-0.212434,0.004567
0.052390,-0.212410,0.007642
0.052587,-0.212450,0.010629
0.052457,-0.212425,0.013626
0.052468,-0.212429,0.016394
0.052521,-0.212442,0.019464
0.052532,-0.212445,0.022163
0.052563,-0.211485,0.024119
0.052627,-0.208527,0.024120
0.052395,-0.205375,0.024120
0.052366,-0.202360,0.024120
0.052532,-0.199418,0.024121
0.052699,-0.196458,0.024121
0.052504,-0.193479,0.024121
0.052309,-0.190481,0.024122
0.052405,-0.188760,0.024122
0.055323,-0.213001,0.021072
0.054951,-0.213125,0.024119
0.054714,-0.212872,0.004594
0.054555,-0.212841,0.007076
0.054715,-0.212875,0.010341
0.054594,-0.212853,0.013073
0.054752,-0.212885,0.016255
0.054635,-0.212863,0.019399
0.054657,-0.212870,0.022737
0.054694,-0.211485,0.024119
0.055221,-0.208600,0.024119
0.055432,-0.205074,0.024120
0.055370,-0.202424,0.024120
0.055411,-0.199418,0.024121
0.055587,-0.196458,0.024121
0.055661,-0.193403,0.024121
0.055351,-0.190547,0.024122
0.054224,-0.188760,0.024122
0.057055,-0.201941,0.024120
0.057529,-0.199237,0.024121
0.057752,-0.196458,0.024121
0.058298,-0.193479,0.024121
0.058121,-0.190481,0.024121
