0.005975,-0.243519,0.012891
0.005935,-0.243438,0.015945
0.005896,-0.243356,0.018955
0.005858,-0.243274,0.021923
0.005830,-0.243207,0.024115
0.005136,-0.241671,0.004914
0.004877,-0.241106,0.007051
0.004964,-0.241299,0.009911
0.004931,-0.241229,0.013006
0.004899,-0.241162,0.016065
0.004866,-0.241095,0.019081
0.004835,-0.241028,0.022057
0.005613,-0.241288,0.024115
0.008880,-0.249891,0.004832
0.008821,-0.249765,0.007968
0.008763,-0.249640,0.011063
0.008705,-0.249515,0.014113
0.008648,-0.249392,0.017124
0.008592,-0.249273,0.020102
0.008550,-0.249185,0.022311
0.008514,-0.249291,0.024114
0.007832,-0.247590,0.004927
0.007780,-0.247478,0.008070
0.007728,-0.247367,0.011168
0.007796,-0.247517,0.013959
0.007639,-0.247177,0.016495
0.007589,-0.247073,0.019489
0.007436,-0.246738,0.021965
0.008108,-0.247114,0.024114
0.006428,-0.244507,0.005057
0.006505,-0.244678,0.007934
0.006244,-0.244106,0.010036
0.006668,-0.245039,0.012814
0.006624,-0.244948,0.015864
0.006580,-0.244857,0.018871
0.006537,-0.244765,0.021835
0.007603,-0.244278,0.024115
0.007560,-0.241288,0.024115
0.007921,-0.239362,0.024115
0.011651,-0.255976,0.004581
0.011574,-0.255808,0.007698
0.011498,-0.255644,0.010774
0.011422,-0.255480,0.013808
0.011565,-0.255794,0.017021
0.011608,-0.255890,0.019717
0.011552,-0.255770,0.021911
0.011662,-0.255851,0.024113
0.010616,-0.253702,0.004675
0.010545,-0.253550,0.007798
0.010476,-0.253400,0.010883
0.010407,-0.253252,0.013924
0.010339,-0.253104,0.016922
0.010272,-0.252960,0.019886
0.010222,-0.252854,0.022088
0.011132,-0.253238,0.024113
0.009576,-0.251419,0.004768
0.009512,-0.251283,0.007901
0.009449,-0.251148,0.010993
0.009387,-0.251014,0.014039
0.009326,-0.250880,0.017044
0.009266,-0.250751,0.020016
0.009221,-0.250656,0.022222
