0.110772,-0.228858,0.005024
0.110760,-0.228848,0.007126
0.110743,-0.228832,0.010246
0.110725,-0.228818,0.013325
0.110708,-0.228804,0.016365
0.110690,-0.228791,0.019365
0.110674,-0.228776,0.022325
0.113499,-0.231427,0.004474
0.113351,-0.231290,0.007148
0.113437,-0.231372,0.009954
0.113515,-0.231447,0.013237
0.113592,-0.231523,0.016475
0.113556,-0.231492,0.019465
0.113521,-0.231461,0.022416
0.113601,-0.231571,0.024116
0.111961,-0.229977,0.004555
0.112171,-0.230178,0.007613
0.112029,-0.230045,0.010509
0.112003,-0.230022,0.013581
0.112094,-0.230111,0.016485
0.112067,-0.230089,0.019479
0.112071,-0.230094,0.022260
0.112705,-0.229354,0.024116
0.112803,-0.226830,0.024117
0.116672,-0.234420,0.004799
0.116742,-0.234487,0.007366
0.116578,-0.234333,0.009996
0.116629,-0.234383,0.013520
0.116573,-0.234333,0.016539
0.116623,-0.234383,0.019968
0.116464,-0.234235,0.022462
0.116668,-0.234704,0.024116
0.115152,-0.232986,0.004351
0.115105,-0.232943,0.007494
0.115059,-0.232901,0.010595
0.115129,-0.232969,0.013610
0.115083,-0.232928,0.016632
0.115154,-0.232998,0.019471
0.115198,-0.233042,0.022264
0.115761,-0.232524,0.024116
0.115591,-0.229601,0.024116
0.115480,-0.226521,0.024117
0.116004,-0.223642,0.024117
0.119716,-0.237289,0.004642
0.119639,-0.237218,0.007767
0.119667,-0.237246,0.011315
0.119719,-0.237297,0.013803
0.119771,-0.237348,0.016266
0.119796,-0.237375,0.019685
0.119721,-0.237307,0.022615
0.119472,-0.237039,0.024115
0.118198,-0.235858,0.004615
0.118044,-0.235714,0.007597
0.118189,-0.235852,0.010471
0.118240,-0.235902,0.013387
0.118285,-0.235947,0.016538
0.118218,-0.235887,0.019513
0.118044,-0.235725,0.022318
0.118721,-0.235405,0.024115
0.118564,-0.232678,0.024116
0.118469,-0.229671,0.024116
0.118609,-0.226344,0.024117
0.118509,-0.223242,0.024117
0.119012,-0.220734,0.024118
0.122860,-0.240253,0.004438
0.122763,-0.240163,0.007557
0.122750,-0.240154,0.011607
0.122786,-0.240189,0.014084
0.122821,-0.240224,0.016536
0.122855,-0.240258,0.018960
0.122761,-0.240171,0.021889
0.122844,-0.240134,0.024115
0.121347,-0.238826,0.004564
